16-2				
p	q	astrain	rstrain1	rstrain2
6636.312333	4902.733	0.003469671	-0.000405157	-0.000387073
6621.959	4859.673	0.003472364	-0.000405157	-0.000387073
6635.460333	4902.733	0.003469671	-0.000405157	-0.000387073
6625.890333	4874.023	0.003500731	-0.000405157	-0.000387073
6654.593667	4960.133	0.003524642	-0.000405157	-0.000387073
6645.879	4931.433	0.00349714	-0.000405157	-0.000387073
6654.097	4974.483	0.003523844	-0.00042505	-0.0004071
6668.947	5003.193	0.003551214	-0.000425385	-0.000407435
6688.935667	5060.603	0.003547622	-0.000425385	-0.000407435
6688.935667	5060.603	0.003547622	-0.000425385	-0.000407435
6682.800333	5060.593	0.003576987	-0.00042505	-0.0004071
6688.083667	5060.603	0.003576887	-0.000425385	-0.000407435
6693.219	5089.293	0.003575191	-0.00042505	-0.0004071
6697.650333	5089.303	0.003575091	-0.000425385	-0.000407435
6716.287	5161.053	0.003599966	-0.00042505	-0.000427462
6712.003667	5132.363	0.003601663	-0.00044568	-0.000407435
6726.353667	5175.413	0.003657499	-0.000425385	-0.000427797
6711.503667	5146.703	0.003630129	-0.00042505	-0.0004071
6726.353667	5175.413	0.003628234	-0.00044568	-0.000427797
6727.205667	5175.413	0.003657499	-0.00044568	-0.000427797
6721.070333	5175.403	0.003657599	-0.000445345	-0.000427462
6726.353667	5175.413	0.003686797	-0.000425385	-0.000427797
6730.640333	5204.113	0.003685068	-0.000445345	-0.000427462
6745.490333	5232.823	0.003712471	-0.00044568	-0.000427797
6740.707	5218.473	0.003713369	-0.00044568	-0.000427797
6750.273667	5247.173	0.003740838	-0.00044568	-0.000427797
6759.843667	5275.883	0.003739042	-0.00044568	-0.000427797
6759.843667	5275.883	0.003739042	-0.00044568	-0.000427797
6755.412333	5275.873	0.003739142	-0.000445345	-0.000427462
6744.990333	5247.163	0.003770203	-0.000445345	-0.000427462
6769.410333	5304.583	0.003795776	-0.00044568	-0.000427797
6769.410333	5304.583	0.003766511	-0.00044568	-0.000427797
6750.629	5261.523	0.003769305	-0.000445345	-0.000427462
6765.479	5290.233	0.003796674	-0.00044568	-0.000427797
6778.480333	5347.633	0.003822447	-0.000445345	-0.000427462
6802.897	5405.043	0.003848054	-0.00044568	-0.000448158
6773.697	5333.283	0.003823345	-0.000465573	-0.000447823
6783.263667	5361.983	0.003850815	-0.000445345	-0.000427462
6794.182333	5376.343	0.003849817	-0.000465907	-0.000448158
6807.683667	5419.403	0.003876421	-0.00044568	-0.000448158
6803.749	5405.043	0.003877319	-0.000465907	-0.000448158
6812.467	5433.753	0.003875524	-0.000465907	-0.000448158
6807.183667	5433.743	0.003875623	-0.000465573	-0.000447823
6808.035667	5433.743	0.003904888	-0.000465573	-0.000447823
6822.033667	5462.453	0.003932258	-0.000465907	-0.000448158
6822.885667	5462.453	0.003932258	-0.000465907	-0.000448158
6817.250333	5448.103	0.003933156	-0.000465907	-0.000448158
6836.387	5505.513	0.003929564	-0.000465907	-0.000448158
6821.537	5476.803	0.00396072	-0.000465573	-0.000447823
6841.170333	5519.863	0.00395793	-0.000465907	-0.000448158
6850.737	5548.563	0.00395614	-0.000465907	-0.000448158
6850.737	5548.563	0.0039854	-0.000465907	-0.00046852
